date,season,city,tmin,tmax,tavg,precipitation,wind_speed,humidity,pressure
2/27/2005,Winter,Islamabad,7.1,18.4,12.7,0,8.7,64,1014.4
2/28/2005,Winter,Islamabad,7.2,20,13.8,0,9.8,62,1015.8
3/1/2005,Spring,Islamabad,8.7,20.5,14.5,0.2,9.4,66,1016.7
3/2/2005,Spring,Islamabad,8.1,19.9,14.2,0,6.9,75,1018.5
3/3/2005,Spring,Islamabad,10.1,19.6,14.8,0.4,10.2,71,1018
3/4/2005,Spring,Islamabad,11.1,22.3,15.9,5.4,12,65,1015.4
3/5/2005,Spring,Islamabad,11.7,19.5,14.9,6.4,17.4,79,1019.8
3/6/2005,Spring,Islamabad,9.1,22.5,15.7,0,8.3,69,1018.8
3/7/2005,Spring,Islamabad,11,20.8,15.4,0.3,9.2,70,1016.6
3/8/2005,Spring,Islamabad,10,22.6,16,0,7.9,63,1017.9
3/9/2005,Spring,Islamabad,10.5,21.9,15.4,2.3,19.5,66,1015.5
3/10/2005,Spring,Islamabad,10.5,18.2,14.5,2.8,9.6,76,1017.1
3/11/2005,Spring,Islamabad,9.1,22.4,15.5,0,10.5,73,1013.7
3/12/2005,Spring,Islamabad,9.3,24.4,17.3,0,10.3,71,1014.4
3/13/2005,Spring,Islamabad,10.3,25.2,18,0,8.7,74,1014.6
3/14/2005,Spring,Islamabad,11.9,24.5,18.5,0,7.3,80,1013.9
3/15/2005,Spring,Islamabad,13.9,25.2,19.5,0,12.1,78,1011.2
3/16/2005,Spring,Islamabad,14.9,24.3,18.6,6.3,9.7,79,1012.2
3/17/2005,Spring,Islamabad,13.9,19,16.6,27.2,12.8,83,1014
3/18/2005,Spring,Islamabad,13.7,19.7,16.2,15.6,14,84,1012.2
3/19/2005,Spring,Islamabad,13.4,19.8,16,21.2,10.9,84,1011.9
3/20/2005,Spring,Islamabad,12.5,21.4,16.7,6.3,8.1,77,1012.5
3/21/2005,Spring,Islamabad,13.5,16.3,14.7,21.1,10,83,1007.2
3/22/2005,Spring,Islamabad,12,20.1,15.5,3,9.5,78,1009.5
3/23/2005,Spring,Islamabad,9.9,20.4,14.9,2.1,9.7,76,1008.6
3/24/2005,Spring,Islamabad,9.2,22.1,16,0,8.3,68,1010.7
3/25/2005,Spring,Islamabad,9.7,18.2,13.8,2.2,9.1,80,1012.8
3/26/2005,Spring,Islamabad,9.4,22.7,16,0,9.4,70,1010.7
3/27/2005,Spring,Islamabad,11.3,17.9,14.9,2.5,16.2,79,1010.4
3/28/2005,Spring,Islamabad,10.7,22.5,16.1,2.9,11.8,65,1011
3/29/2005,Spring,Islamabad,8.3,23.4,16.1,0,9.7,59,1010.2
3/30/2005,Spring,Islamabad,9.6,23.5,16.4,0,10.3,59,1012
3/31/2005,Spring,Islamabad,8,24.4,16.3,0,10.8,59,1011.4
4/1/2005,Spring,Islamabad,9,26,17.4,0,11.9,61,1010.3
4/2/2005,Spring,Islamabad,9.5,27.2,18.3,0,12.4,61,1011.6
4/3/2005,Spring,Islamabad,9.9,27.8,18.8,0,11.2,59,1012.7
4/4/2005,Spring,Islamabad,10.7,28.9,20.4,0,9.4,58,1011.1
4/5/2005,Spring,Islamabad,14.5,29.3,22.4,0,15.9,57,1009.6
4/6/2005,Spring,Islamabad,14.7,28.2,21.4,1,24.4,59,1004.7
4/7/2005,Spring,Islamabad,13.8,25,18,1.6,23.8,69,999.3
4/8/2005,Spring,Islamabad,9.6,20.2,14.5,0,16,61,1005.3
4/9/2005,Spring,Islamabad,9.4,20.8,14.6,0,12.1,58,1010.8
4/10/2005,Spring,Islamabad,8.2,21.9,14.8,0,13,51,1012.7
4/11/2005,Spring,Islamabad,7.5,23,15.5,0,11.7,54,1016.2
4/12/2005,Spring,Islamabad,9.2,24,16.9,0,12.8,52,1014.4
4/13/2005,Spring,Islamabad,10.2,27.3,19.3,0,13.7,52,1013.6
4/14/2005,Spring,Islamabad,14,26.2,20.1,0.1,16.1,56,1014
4/15/2005,Spring,Islamabad,14.3,28,20.7,0,11.2,52,1013.3
4/16/2005,Spring,Islamabad,13.1,28,20.7,0,11,51,1013.3
4/17/2005,Spring,Islamabad,11.6,28.7,20.8,0,14.2,48,1012.5
4/18/2005,Spring,Islamabad,11.2,30,21.2,0,10.2,45,1011.3
4/19/2005,Spring,Islamabad,12.8,31.4,22.4,0,7.8,50,1012.3
4/20/2005,Spring,Islamabad,14.7,31.5,23.4,0,11.2,44,1013.7
4/21/2005,Spring,Islamabad,17,31.3,24.2,0,10.9,38,1010.7
4/22/2005,Spring,Islamabad,16.1,31.9,24.2,2.3,14.1,47,1009.5
4/23/2005,Spring,Islamabad,17.4,31.3,24.7,0,12.6,45,1011
4/24/2005,Spring,Islamabad,17.3,27.2,22.6,0.9,16.4,55,1011.3
4/25/2005,Spring,Islamabad,16.6,23.2,19.6,13.4,12.9,74,1011.4
4/26/2005,Spring,Islamabad,15.4,24.8,19.7,15.9,14.3,72,1011
4/27/2005,Spring,Islamabad,14.9,24.4,19.2,0.9,10.4,60,1008.6
4/28/2005,Spring,Islamabad,12.8,27.6,20.6,0,8.7,58,1006.8
4/29/2005,Spring,Islamabad,13.8,29,21.7,0,8.4,59,1005.3
4/30/2005,Spring,Islamabad,14.3,30.2,22.7,0,8,57,1004.9
5/1/2005,Spring,Islamabad,16.3,29.8,23.6,0,13,54,1007.5
5/2/2005,Spring,Islamabad,17.1,27.8,22,1.1,9.4,71,1008.2
5/3/2005,Spring,Islamabad,18,21.6,19.9,11.8,9.5,81,1009
5/4/2005,Spring,Islamabad,15.1,27,21.4,0.7,7.4,70,1007.4
5/5/2005,Spring,Islamabad,15.8,28.5,22.7,0.2,6.3,66,1005.7
5/6/2005,Spring,Islamabad,16.3,29.6,23.7,0,6.5,62,1003.7
5/7/2005,Spring,Islamabad,17,29.3,23.1,0.4,12.8,63,1004.6
5/8/2005,Spring,Islamabad,17,29.1,23.3,0,13.6,59,1006
5/9/2005,Spring,Islamabad,16.6,27.7,21.9,0.3,11,56,1006.2
5/10/2005,Spring,Islamabad,14.2,29.5,22.4,0,8.7,53,1005.1
5/11/2005,Spring,Islamabad,14.9,31.5,23.7,0,9.7,47,1004.8
5/12/2005,Spring,Islamabad,16.1,32.4,24.9,0.2,12.1,43,1005.2
5/13/2005,Spring,Islamabad,17.2,32,24.4,0,11,37,1003.6
5/14/2005,Spring,Islamabad,16,31.6,24.4,0,11.7,37,1005.7
5/15/2005,Spring,Islamabad,15.7,33.3,25.6,0,11.3,38,1004.8
5/16/2005,Spring,Islamabad,18.9,33.9,26.2,0.7,10.5,38,1005.5
5/17/2005,Spring,Islamabad,17.7,33.3,25.8,0,10.7,39,1005.3
5/18/2005,Spring,Islamabad,18.1,32.6,26.1,1,10.7,37,1005.6
5/19/2005,Spring,Islamabad,18.4,32.9,25.8,0.7,11.7,40,1006.4
5/20/2005,Spring,Islamabad,17.9,32.5,25.8,0,10.8,36,1004.2
5/21/2005,Spring,Islamabad,18.7,32.7,26.3,1.2,18.4,38,1004.6
5/22/2005,Spring,Islamabad,19.9,31.5,25.8,0.5,20.1,37,1005.4
5/23/2005,Spring,Islamabad,17.6,30.5,24,0.4,19.8,52,1006.9
5/24/2005,Spring,Islamabad,17.7,33.1,25.9,0,12.1,41,1007.2
5/25/2005,Spring,Islamabad,19.2,32.3,25.8,1.4,12.6,39,1006.2
5/26/2005,Spring,Islamabad,19.4,30.7,24.6,0.5,15.3,44,1007.2
5/27/2005,Spring,Islamabad,16.4,32.2,25.2,0,12.2,42,1009.6
5/28/2005,Spring,Islamabad,20,33.5,27.2,0.3,12.6,34,1007.1
5/29/2005,Spring,Islamabad,22.3,33.5,26.7,0.3,21.4,38,1008.4
5/30/2005,Spring,Islamabad,19.7,31.6,25.8,0.3,12.5,46,1009.4
5/31/2005,Spring,Islamabad,19.7,32.5,26.6,0,10.7,44,1006.1
6/1/2005,Summer,Islamabad,18.4,34.9,27.4,0,9.2,39,1002.1
6/2/2005,Summer,Islamabad,19.3,36.6,28.6,0,12.5,30,1000
6/3/2005,Summer,Islamabad,20.4,37.7,29.8,0,13.1,28,999.8
6/4/2005,Summer,Islamabad,20.2,39.1,30.6,0,10.5,28,997.9
6/5/2005,Summer,Islamabad,21.9,39.6,31.3,0,14.4,29,997.9
6/6/2005,Summer,Islamabad,23.3,38,30.8,2,15.3,32,1000.3
6/7/2005,Summer,Islamabad,21,36.2,29.6,0,8.7,37,1001.2
6/8/2005,Summer,Islamabad,21,36.2,29.5,0,9.7,35,1000.2
6/9/2005,Summer,Islamabad,20.6,37.4,29.7,0.8,8.4,36,999.7
6/10/2005,Summer,Islamabad,21.4,35.8,29.4,0.3,18.5,39,1000.3
6/11/2005,Summer,Islamabad,22.6,36.1,28.9,0.1,9.8,40,1000.3
6/12/2005,Summer,Islamabad,22.6,36.2,29.5,0.2,11.6,33,999.8
6/13/2005,Summer,Islamabad,21.8,36,29.4,0,11.3,35,1001.7
6/14/2005,Summer,Islamabad,20.9,37.3,30.2,0,10.8,34,1002.6
6/15/2005,Summer,Islamabad,21.6,38.3,30.8,0,12.5,33,1000.3
6/16/2005,Summer,Islamabad,22.7,39.6,31.8,0.5,21.1,34,998.3
6/17/2005,Summer,Islamabad,24.3,39.6,32.7,0,8.1,31,996.9
6/18/2005,Summer,Islamabad,25.4,39.8,33.4,0,9.4,29,996.2
6/19/2005,Summer,Islamabad,25.6,39.8,33.2,0,9.7,30,997.2
6/20/2005,Summer,Islamabad,25.3,41.1,33.8,0,10.3,26,996.2
6/21/2005,Summer,Islamabad,26.2,42.4,35.1,0,9.4,24,997.4
6/22/2005,Summer,Islamabad,26.4,42.7,35.4,0,11.9,24,997.4
6/23/2005,Summer,Islamabad,24.8,43.1,35,0,7.9,26,994.9
6/24/2005,Summer,Islamabad,29.6,40.6,35.3,0,19.9,35,994.8
6/25/2005,Summer,Islamabad,31.3,41,36,0,18.1,41,994.9
6/26/2005,Summer,Islamabad,30.4,39.8,34.5,0.8,18.2,50,994.7
6/27/2005,Summer,Islamabad,27.9,36.2,32,0.6,20.2,57,995.9
6/28/2005,Summer,Islamabad,27.5,36.7,31.9,3.6,14.5,59,995.7
6/29/2005,Summer,Islamabad,24.1,30.9,27.4,12.9,17.1,74,998.5
6/30/2005,Summer,Islamabad,24.7,33.3,28.3,3.7,8.3,71,997.4
7/1/2005,Summer,Islamabad,23.7,32.8,27.1,13.4,12,76,998.4
7/2/2005,Summer,Islamabad,23.8,30.7,26.9,24,9.3,79,998.6
7/3/2005,Summer,Islamabad,22.6,32.1,27.2,6.9,8.4,75,998.7
7/4/2005,Summer,Islamabad,23.2,34.2,28.7,0,7.4,63,996.4
7/5/2005,Summer,Islamabad,22.5,32.3,27,2.2,14.9,69,997.6
7/6/2005,Summer,Islamabad,23.1,31.7,27.2,1.9,13.7,70,1001
7/7/2005,Summer,Islamabad,22.9,32.2,27.4,0.1,15.1,68,1002
7/8/2005,Summer,Islamabad,23.8,30.6,26.7,1.6,11.5,71,1001.7
7/9/2005,Summer,Islamabad,23,35.5,29.9,0,7.3,62,999.1
7/10/2005,Summer,Islamabad,25.5,36.5,31.2,0,7.2,61,998.3
7/11/2005,Summer,Islamabad,25.1,32.7,29,16.3,12,74,1000.7
7/12/2005,Summer,Islamabad,24.1,25.4,24.6,27.5,16,93,1002.8
7/13/2005,Summer,Islamabad,23.5,30.1,26.2,5.8,8.6,81,1002
7/14/2005,Summer,Islamabad,23.8,32.2,27.8,3.1,11.2,77,1002.7
7/15/2005,Summer,Islamabad,24,30.5,27.2,2.3,9.5,80,1004.1
7/16/2005,Summer,Islamabad,23.6,30.5,26.8,4.2,8.3,80,1003
7/17/2005,Summer,Islamabad,23.3,30.2,26.3,10.6,8.7,81,1001.6
7/18/2005,Summer,Islamabad,23.9,31.4,27.6,1,10.8,78,1002
7/19/2005,Summer,Islamabad,24.1,32.8,28.3,1.8,8.5,76,1001.6
7/20/2005,Summer,Islamabad,26,33,28.9,1.6,9.4,75,999.3
7/21/2005,Summer,Islamabad,24.6,32.3,28.3,7.1,9.4,77,999.2
7/22/2005,Summer,Islamabad,24,32.5,28.3,2.3,7.5,76,998.1
7/23/2005,Summer,Islamabad,24.4,33.4,28.3,3.1,9.6,76,998.4
7/24/2005,Summer,Islamabad,24.6,32.7,28.2,0.7,10.3,74,999.3
7/25/2005,Summer,Islamabad,24.8,34,29.5,0.3,7.1,71,997.5
7/26/2005,Summer,Islamabad,25.8,34,29.2,1.2,9.9,74,998.2
7/27/2005,Summer,Islamabad,23.8,32.2,28,8.6,9.4,77,999.7
7/28/2005,Summer,Islamabad,23.9,33.2,28.6,1.1,8.4,73,998.9
7/29/2005,Summer,Islamabad,25.8,32.7,28.9,3.2,8.2,72,998.3
7/30/2005,Summer,Islamabad,24.8,33.3,29,0.3,7.9,72,997.8
7/31/2005,Summer,Islamabad,24.9,33.8,29.5,0,6.2,72,997.5
8/1/2005,Summer,Islamabad,25.3,34.9,30.1,0.3,7.7,70,997.3
8/2/2005,Summer,Islamabad,25.8,34,29.6,0.7,10.2,73,997.4
8/3/2005,Summer,Islamabad,25.4,35.3,30.3,1.4,9.7,70,998.3
8/4/2005,Summer,Islamabad,24.9,34,29.2,6.5,8.7,74,999
8/5/2005,Summer,Islamabad,25,32.7,28.4,13.6,11.2,79,996.6
8/6/2005,Summer,Islamabad,24,29,26.4,2.3,13.8,84,995.8
8/7/2005,Summer,Islamabad,23.7,29.4,25.7,11.8,13.4,82,996.5
8/8/2005,Summer,Islamabad,21.4,28.1,24.2,11.5,9.3,84,1001.4
8/9/2005,Summer,Islamabad,20.8,31.7,26.4,0,6.9,73,1001.4
8/10/2005,Summer,Islamabad,21.2,32.6,27.3,0,7.2,70,999.4
8/11/2005,Summer,Islamabad,23.6,32.7,27.7,0.5,8.5,74,998.2
8/12/2005,Summer,Islamabad,23.8,33.6,28.3,0.9,9.3,74,998.7
8/13/2005,Summer,Islamabad,24,34.4,29.3,0.1,5.9,68,1000.3
8/14/2005,Summer,Islamabad,24.8,34.8,29.8,0.1,7.1,66,998.8
8/15/2005,Summer,Islamabad,26.1,35.1,30.2,1.8,9.9,67,997.7
8/16/2005,Summer,Islamabad,24.1,31.2,27.3,17.7,9.5,78,1001.5
8/17/2005,Summer,Islamabad,23,31.1,26.5,16.5,8.7,82,1001.6
8/18/2005,Summer,Islamabad,23.2,31.3,27,0.8,6.8,79,1001.5
8/19/2005,Summer,Islamabad,24.2,32.7,27.9,0.8,6.7,76,1000.1
8/20/2005,Summer,Islamabad,23.7,32.2,27.6,1.4,7,77,1000.1
8/21/2005,Summer,Islamabad,23.2,31.7,27.4,0.8,9.1,76,1000.9
8/22/2005,Summer,Islamabad,23.8,32.4,27.8,1.3,9.2,74,1002.3
8/23/2005,Summer,Islamabad,24.1,32.7,28.3,0.7,9.1,73,1002.4
8/24/2005,Summer,Islamabad,24.8,32,27.7,3.6,10.3,75,1001.8
8/25/2005,Summer,Islamabad,21.3,31.8,26.6,2.3,6.9,76,1002.2
8/26/2005,Summer,Islamabad,23.5,32.7,27.9,1.2,8.8,70,1003.3
8/27/2005,Summer,Islamabad,23.1,29.1,25.7,10.1,8.9,78,1005
8/28/2005,Summer,Islamabad,22.2,30.7,25.9,0.7,8.4,72,1005.7
8/29/2005,Summer,Islamabad,21.6,31.8,26.7,0,7.4,70,1006.2
8/30/2005,Summer,Islamabad,22,32.9,27.5,0,7.1,67,1003.2
8/31/2005,Summer,Islamabad,21.9,34.1,28,0,6.1,64,1001.7
9/1/2005,Autumn,Islamabad,21.7,35,29,0,6.5,63,1003
9/2/2005,Autumn,Islamabad,22.7,35.3,29.1,0.2,7.6,63,1004.8
9/3/2005,Autumn,Islamabad,24.3,35.1,29.6,0,10,64,1004.1
9/4/2005,Autumn,Islamabad,25.6,34.3,29.8,0,11.5,62,1002.6
9/5/2005,Autumn,Islamabad,26.9,33.9,30.1,0,10.3,61,1003
9/6/2005,Autumn,Islamabad,26.3,32.7,29.4,0.6,12,69,1004
9/7/2005,Autumn,Islamabad,24,31,27.3,6.2,11.8,74,1007.4
9/8/2005,Autumn,Islamabad,23.1,29.8,26.3,5.3,6.7,79,1007.9
9/9/2005,Autumn,Islamabad,22.7,32.1,27.2,0.4,8.7,76,1007.3
9/10/2005,Autumn,Islamabad,22.4,30.2,26,6.2,10.2,76,1006
9/11/2005,Autumn,Islamabad,21.7,29.7,25.9,1.6,9.5,74,1004.2
9/12/2005,Autumn,Islamabad,21.4,32,26.2,1,13.5,69,1005.2
9/13/2005,Autumn,Islamabad,20.8,31.8,26,0.7,15.3,70,1007.5
9/14/2005,Autumn,Islamabad,22.1,32,26.4,0.3,14.4,68,1009.4
9/15/2005,Autumn,Islamabad,21.7,31.1,26.3,0,12.7,67,1009.2
9/16/2005,Autumn,Islamabad,22.4,33.5,27.8,0,12.3,63,1003.2
9/17/2005,Autumn,Islamabad,22.9,32.3,26.7,6.5,14.5,71,1003.6
9/18/2005,Autumn,Islamabad,20.6,27.9,23.9,20,12.6,79,1008.8
9/19/2005,Autumn,Islamabad,21.3,31.2,25.7,0,7.9,76,1008.3
9/20/2005,Autumn,Islamabad,19.9,32.8,26.1,0,6.4,67,1004.7
9/21/2005,Autumn,Islamabad,19.2,33.5,26.2,0,5.6,65,1005.9
9/22/2005,Autumn,Islamabad,19.9,31.9,26.1,0.3,10.3,67,1007.9
9/23/2005,Autumn,Islamabad,21.3,30.2,25.3,1.9,6.7,75,1007.4
9/24/2005,Autumn,Islamabad,19.5,32.4,25.8,0.2,10.1,64,1004
9/25/2005,Autumn,Islamabad,20.7,31.8,26.3,0,9.7,55,1003.9
9/26/2005,Autumn,Islamabad,21.1,31.5,26.3,0.2,11.5,58,1004.8
9/27/2005,Autumn,Islamabad,21.1,31.7,26.4,0,8.9,57,1007.5
9/28/2005,Autumn,Islamabad,19.3,31.8,25.5,0.3,9.2,56,1008.2
9/29/2005,Autumn,Islamabad,18.4,32.7,25.5,0,8.4,50,1006.8
9/30/2005,Autumn,Islamabad,18.1,33.1,25.6,0,6.3,47,1007.9
10/1/2005,Autumn,Islamabad,18.5,33.6,26,0,9.7,47,1008.8
10/2/2005,Autumn,Islamabad,19.2,33.3,26.2,0,6.7,49,1008.7
10/3/2005,Autumn,Islamabad,20.3,32.8,26.7,0,6.3,50,1006.9
10/4/2005,Autumn,Islamabad,19.5,30.6,24.7,1.5,12.8,56,1008.9
10/5/2005,Autumn,Islamabad,19.2,32.3,25.6,0,10.1,49,1010.2
10/6/2005,Autumn,Islamabad,18.4,33.3,25.6,0,11.6,48,1010.2
10/7/2005,Autumn,Islamabad,17.9,33.7,25.8,0,9.9,49,1009.7
10/8/2005,Autumn,Islamabad,19.5,33.1,26,0,13.9,47,1010.2
10/9/2005,Autumn,Islamabad,19.9,32,25.6,0.4,11.2,49,1012
10/10/2005,Autumn,Islamabad,18.2,31.5,24.7,0.8,8.4,48,1011.8
10/11/2005,Autumn,Islamabad,17.5,30.8,23.3,0.9,16.5,50,1013.8
10/12/2005,Autumn,Islamabad,16.2,28.8,22.5,0,11.2,56,1014.6
10/13/2005,Autumn,Islamabad,15.3,29.2,21.7,0.6,11.4,57,1012.6
10/14/2005,Autumn,Islamabad,15.4,28.2,21.6,0.4,9.8,52,1012.9
10/15/2005,Autumn,Islamabad,15.8,24.4,19.4,7.5,18,64,1013
10/16/2005,Autumn,Islamabad,16.1,24.4,19.1,18.1,18.9,67,1015.6
10/17/2005,Autumn,Islamabad,14,26.6,19.7,0,10.4,53,1014.3
10/18/2005,Autumn,Islamabad,12.3,27.4,19.5,0,9.6,54,1014.4
10/19/2005,Autumn,Islamabad,10.6,27.1,18.7,0,8.6,53,1012.8
10/20/2005,Autumn,Islamabad,10.8,27.3,18.4,0,10.5,52,1012.6
10/21/2005,Autumn,Islamabad,10.8,27,18.3,0,11.3,51,1014
10/22/2005,Autumn,Islamabad,10.7,27.3,18.6,0,8.3,53,1012.9
10/23/2005,Autumn,Islamabad,11.1,27.3,18.8,0,5.8,56,1012.9
10/24/2005,Autumn,Islamabad,12.3,27.3,19.7,0,8.8,54,1013
10/25/2005,Autumn,Islamabad,14.2,26.1,20.2,0.5,18,53,1013.1
10/26/2005,Autumn,Islamabad,14.4,26.4,19.8,0,19,57,1014
10/27/2005,Autumn,Islamabad,12.6,26.7,19,0,9.8,53,1013.3
10/28/2005,Autumn,Islamabad,11.7,27,18.5,0,10.2,50,1014.9
10/29/2005,Autumn,Islamabad,10.5,26.7,17.9,0,11.8,46,1013.2
10/30/2005,Autumn,Islamabad,9.6,26.8,17.9,0,9.8,44,1009.7
10/31/2005,Autumn,Islamabad,11.1,25.7,18.2,0,7.8,48,1011.6
11/1/2005,Autumn,Islamabad,10.7,24.8,17.5,0,8.4,53,1012.9
11/2/2005,Autumn,Islamabad,10.6,25.2,17.6,0.2,7.8,52,1014.7
11/3/2005,Autumn,Islamabad,12.3,24.7,17.8,0.7,12.5,47,1016.1
11/4/2005,Autumn,Islamabad,9.8,24.3,16.7,0,9.8,49,1016.7
11/5/2005,Autumn,Islamabad,10,24.4,16.6,0,10.7,46,1017.7
11/6/2005,Autumn,Islamabad,8.9,24.3,16.2,0,10.7,44,1017.2
11/7/2005,Autumn,Islamabad,8.8,24.2,16.1,0,10.1,45,1014.7
11/8/2005,Autumn,Islamabad,11.5,24.6,17.6,0,9,45,1015.8
11/9/2005,Autumn,Islamabad,10.1,25.2,17.1,0,10.2,49,1016.1
11/10/2005,Autumn,Islamabad,9.6,21.9,15.2,2.9,11.8,61,1015.2
11/11/2005,Autumn,Islamabad,11.6,20.8,15.8,8,11.6,72,1016.1
11/12/2005,Autumn,Islamabad,11.4,22.8,16.3,0.2,11.6,64,1016.9
11/13/2005,Autumn,Islamabad,11.1,22.5,15.8,0,13,53,1016.3
11/14/2005,Autumn,Islamabad,7.8,22.7,14.6,0,9.9,52,1015.6
11/15/2005,Autumn,Islamabad,7.5,22.9,14.3,0,12,51,1015
11/16/2005,Autumn,Islamabad,7.5,21.3,13.8,0,15.1,47,1014.9
11/17/2005,Autumn,Islamabad,6.1,21,13.1,0,15,43,1015.4
11/18/2005,Autumn,Islamabad,4.8,21.9,12.4,0,10.2,46,1013.6
11/19/2005,Autumn,Islamabad,5.8,22.9,13.3,0,10.1,53,1016.5
11/20/2005,Autumn,Islamabad,6.5,23.6,14.1,0,9.5,51,1017
11/21/2005,Autumn,Islamabad,8,23.3,14.9,0,8.4,52,1016.6
11/22/2005,Autumn,Islamabad,8.7,22.6,14.8,0,9.4,58,1015.8
11/23/2005,Autumn,Islamabad,7.3,22.9,14.3,0,10.6,58,1016
11/24/2005,Autumn,Islamabad,6.8,22.7,13.9,0,10.6,54,1016.3
11/25/2005,Autumn,Islamabad,6.2,22,13.4,0,6.6,55,1016.2
11/26/2005,Autumn,Islamabad,7.1,17.1,11.8,0,15.3,61,1016.7
11/27/2005,Autumn,Islamabad,8.8,17.9,12.4,0.3,13.4,72,1019
11/28/2005,Autumn,Islamabad,7.4,18.5,12,0,10.8,58,1019.7
11/29/2005,Autumn,Islamabad,6.3,17.8,11.1,0,11.2,51,1017.6
11/30/2005,Autumn,Islamabad,3.9,17.4,10,0,9.3,52,1013.6
12/1/2005,Winter,Islamabad,3.6,17.6,9.8,0,9.1,55,1014.7
12/2/2005,Winter,Islamabad,4.1,18.6,10.2,0,10.4,54,1018
12/3/2005,Winter,Islamabad,2.6,18.5,9.6,0,11.5,55,1017.2
12/4/2005,Winter,Islamabad,3.6,19.3,10.2,0,10.9,54,1016.8
12/5/2005,Winter,Islamabad,3.7,20,10.7,0,10.7,53,1014.4
12/6/2005,Winter,Islamabad,3.5,20.3,11,0,7.3,56,1015.3
12/7/2005,Winter,Islamabad,3.7,20.2,10.9,0,8.6,59,1016
12/8/2005,Winter,Islamabad,3.4,19.9,10.7,0,8,58,1015.2
12/9/2005,Winter,Islamabad,4,18.4,10.4,0,10.9,50,1015.2
12/10/2005,Winter,Islamabad,4.1,18.4,10.2,0,10.6,43,1017.5
12/11/2005,Winter,Islamabad,0.3,18.4,8.6,0,9.4,49,1017.6
12/12/2005,Winter,Islamabad,1.3,18.6,8.8,0,9.6,57,1018.2
12/13/2005,Winter,Islamabad,1.1,18,8.5,0,10.2,57,1018.6
12/14/2005,Winter,Islamabad,0.4,18.4,8.6,0,7.3,53,1016.2
12/15/2005,Winter,Islamabad,0.8,18.1,8.6,0,7.6,55,1018
12/16/2005,Winter,Islamabad,1.4,18.6,8.9,0,10.2,56,1020.1
12/17/2005,Winter,Islamabad,1.8,19.6,9.5,0,9.5,50,1018.2
12/18/2005,Winter,Islamabad,2.1,19.5,9.5,0,9.7,55,1016.2
12/19/2005,Winter,Islamabad,3.2,18.3,9.7,0,6.6,55,1014
12/20/2005,Winter,Islamabad,3,17.8,9.7,0,5.7,63,1015.3
12/21/2005,Winter,Islamabad,3.9,18.1,10.2,0,6.6,66,1017.7
12/22/2005,Winter,Islamabad,3.3,18.2,9.8,0,9.6,60,1017.7
12/23/2005,Winter,Islamabad,3.8,17.5,9.6,0,9.9,55,1016.2
12/24/2005,Winter,Islamabad,1.8,17,8.5,0,10.1,61,1018.5
12/25/2005,Winter,Islamabad,1.9,17.7,9.1,0,9.7,55,1017.7
12/26/2005,Winter,Islamabad,3.5,18.6,10.2,0,7.2,58,1016.4
12/27/2005,Winter,Islamabad,6.1,18.1,11.5,0,7.5,61,1017.2
12/28/2005,Winter,Islamabad,4.1,18.7,10.5,0,9.9,70,1018.5
12/29/2005,Winter,Islamabad,4.4,18.9,10.5,0,10.4,63,1017.5
12/30/2005,Winter,Islamabad,3,17.9,10,0,8.3,64,1018.7
12/31/2005,Winter,Islamabad,4.4,15.8,10.2,0,5.7,66,1020.2
1/1/2006,Winter,Islamabad,7.2,11.6,9,19.2,13.6,81,1019.7
1/2/2006,Winter,Islamabad,5,10.1,8.1,29.9,9.5,93,1015.9
1/3/2006,Winter,Islamabad,4.8,12.1,7.5,0.8,8.3,84,1019
1/4/2006,Winter,Islamabad,3,12.6,6.9,0,9.5,60,1020.1
1/5/2006,Winter,Islamabad,1.6,13.1,6.5,0,10.7,57,1019.2
1/6/2006,Winter,Islamabad,0.7,13.4,6.4,0,12.1,58,1019.5
1/7/2006,Winter,Islamabad,1.7,16,7.7,0,10.1,52,1019
1/8/2006,Winter,Islamabad,-0.1,16.6,7.3,0,10,59,1018.3
1/9/2006,Winter,Islamabad,4.2,15.1,9.3,0,5.9,59,1017.2
1/10/2006,Winter,Islamabad,5.3,17.3,10.4,0,8.4,61,1017.6
1/11/2006,Winter,Islamabad,4,17.8,9.6,0,10.2,64,1016.2
1/12/2006,Winter,Islamabad,3.1,18.1,9.6,0,9.7,63,1016
1/13/2006,Winter,Islamabad,4.8,16.5,9.2,0.4,10.7,60,1015.4
1/14/2006,Winter,Islamabad,4.1,16.7,10.1,0,10.2,56,1015.8
1/15/2006,Winter,Islamabad,9.2,14.2,11.6,5.1,14.4,77,1013.9
1/16/2006,Winter,Islamabad,10.8,16.7,12.8,15,21.2,80,1012.8
1/17/2006,Winter,Islamabad,5.2,12.9,10,32.8,15.3,94,1011.1
1/18/2006,Winter,Islamabad,4.4,14,8.3,0,9.8,78,1016.4
1/19/2006,Winter,Islamabad,2.5,14,7.4,0,11,66,1018.3
1/20/2006,Winter,Islamabad,3.6,14,8,0,9.3,60,1018.9
1/21/2006,Winter,Islamabad,1.3,13.8,7.2,0,9.4,64,1019.6
1/22/2006,Winter,Islamabad,3.9,13.6,7.9,0,9.7,58,1015.5
1/23/2006,Winter,Islamabad,1.1,14.7,7.4,0,13.7,64,1016.7
1/24/2006,Winter,Islamabad,0.9,14.7,7.3,0,12,64,1019.9
